market_place,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiments
"""US""","""1310044""","""RHDN59P1ELIBY""","""B00HZR4FCA""","""74459118""","""OCZ Technology Vertex 460 Series 2.5-Inch SATA III Internal Solid State Drive""","""PC""",0,0,0,0 	(N),1 	(Y),"""Bad SSD""","""I own a photographic studio, bought this SSD to speed up my production time but it is really disappointing that after 10 months this thing is dead!!!!<br /><br />I went and turned on the computer and Windows started crashing, and couldn't access my files. I restarted the PC went it came back there was no boot disk....<br />Took the disk out and plugged in to a enclosure and test it on another computer but it wasn't recognized.<br /><br />Thankfully I keep back ups of my WIP orders because this caused me a delay in my work delivery schedule.<br /><br />For those who are considering this SSD please consider look somewhere else, for the money paid for this thing it should lasted a year minimum!!!!""",2015-08-31,negative
"""US""","""13689327""","""R3BN24DMDZQMAD""","""B00UKPW39G""","""261956142""","""AVANTEK Laptop Cooling Pad with 6 Speed-Adjustable Fans, Ultra Slim Notebook Cooler, Quiet Chill Mat for 9'' - 16'' Laptops, 2 USB Ports for both Data and Charging""","""PC""",1,0,0,0 	(N),1 	(Y),"""Love it.""","""The first couple of days, this product was kind of noisy...after that break end period, quiet as a mouse. Love it.""",2015-08-31,positive
"""US""","""24755112""","""R287ZTFXITCMGN""","""B007JRB0SS""","""677176816""","""SanDisk SD Flash Memory Card""","""PC""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Thank you""",2015-08-31,positive
"""US""","""34685412""","""R1LTMCKOL72U34""","""9875961809""","""982116513""","""Professional Ultra SanDisk 16GB MicroSDHC Card for Samsung Galaxy S4 Active Smartphone is custom formatted for high speed, lossless recording! Includes Standard SD Adapter. (UHS-1 Class 10 Certified 30MB/sec)""","""PC""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Works great to store my pics and videos!""",2015-08-31,positive
"""US""","""49371791""","""R1H35XHLODFTOX""","""B00IRV2DL8""","""556122164""","""Sabrent 4 Port Portable USB 3.0 Hub (9.5"" cable) for Ultra Book, MacBook Air, Windows 8 Tablet PC (HB-SGAR)""","""PC""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Works well...small...doesn't take up space""",2015-08-31,positive
"""US""","""19589072""","""R1495HVMW7K83C""","""B00APJCKWM""","""468399384""","""Cmple - RJ45 CAT5 CAT5E ETHERNET LAN NETWORK CABLE""","""PC""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Works great, full speed at 150Mb/s on Comcast.""",2015-08-31,positive
"""US""","""17789217""","""R3FYOAG9U8S9RG""","""B00J8E90I2""","""530680774""","""Kingston HyperX Fury""","""PC""",0,0,0,0 	(N),1 	(Y),"""Didnt work""","""I didnt work in my computer. Either a compatability issue or faulty ram i couldnt say""",2015-08-31,negative
"""US""","""21391478""","""R190OP5OGXOF2A""","""B00GHBBK82""","""938451405""","""SanDisk Ultra CompactFlash Memory Card""","""PC""",1,0,0,0 	(N),1 	(Y),"""Card is fast and works great with my Canon 7D""","""Card is very fast and works great. I am shooting with a canon 7D at full resolution with 18 megapixels.""",2015-08-31,positive
"""US""","""12680846""","""R2AG4YGHD0IB1C""","""B00CC47VAO""","""170539622""","""25-PACK CF Memory Card Plastic Storage Jewel Case (memory card not included) (2 1/16"" x 1 11/16"" x 5/16"")""","""PC""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Great protector case just sqeeze the sides and they pop open.""",2015-08-31,positive
"""US""","""48351806""","""R2RATALMIFYU7H""","""B00XPUU0XO""","""258619462""","""Acer Aspire V V3-572P-326T 15-Inch Laptop (Intel i3, 6GB RAM, 1TB HDD, Windows 8.1), Platinum Silver""","""PC""",1,0,0,0 	(N),0 	(N),"""Good laptop but paid only $323 for it at Microsoft Store.""","""Great laptop. got it for the wife for her birthday. No issues thus far. However, we paid only $323.00 for this at the Microsoft store in June. That's $200 less than the price here. $520 is way out of line for this laptop.""",2015-08-31,positive
"""US""","""5805940""","""R1VPZW5K4IONOB""","""B001196H3S""","""3109240""","""Crucial Technology CT25664AA800 240-pin DIMM DDR2 PC2-6400 Memory Module""","""PC""",1,0,0,0 	(N),1 	(Y),"""Excellent!!!""","""Excellent!!!""",2015-08-31,positive
"""US""","""6348379""","""R1B0GR7BIW6ZFM""","""B00SB4AHJG""","""868501171""","""Lenovo Z70 (80FG00DBUS) 17.3"" Laptop""","""PC""",1,0,1,0 	(N),1 	(Y),"""Great""","""I love this computer. The big screen, the speed is great and the placement of the keys are good. The only issue is the finish on top of the computer is not so good because it leaves fingerprint marks.""",2015-08-31,positive
"""US""","""14978645""","""R1KRX2YJ0QFYH6""","""B00QJL5HMU""","""357058634""","""MOTONG Samsung Galaxy Note 10.1 Glass Screen Protector [Tempered Glass Screen Protector] 0.3mm Thickness Tempered Glass Screen Protector for Samsung Galaxy Note 10.1 Inch 2014 only""","""PC""",1,0,0,0 	(N),1 	(Y),"""I had to make a few modifications as the hole ...""","""I had to make a few modifications as the hole for the button and the corners are not quite correct. It took a number of fittings before it was acceptable. Using a jewery grinder is not for the faint of heart as this is tempered glass and must be carefully worked so it does not shatter. Shipped in a very stable container and was quickly delivered but the product could use a bit of refinement to properly fit.""",2015-08-31,positive
"""US""","""32350947""","""R2ZPEE94C3GPJG""","""B00OMSWGI0""","""123457801""","""Charm & Magic Genuine Leather Briefcase Shoulder Business Laptop Messenger Bags Tote""","""PC""",1,0,0,0 	(N),1 	(Y),"""Great Quality Bag""","""I was pleased by the quality of the bag. It is fashion forward and clean lines make it a great bag for men and women.""",2015-08-31,positive
"""US""","""11129655""","""R2SU1ROO1DW4FX""","""B00DW374W4""","""47129650""","""USB 3.0 to SATA hard drive enclosure""","""PC""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Nice little enclosure. Tool-less is a good thing""",2015-08-31,positive
"""US""","""23531656""","""R1DG8L9CSXXPJK""","""B008IFXQFU""","""422480840""","""TP- Link Wireless USB Adapter""","""PC""",1,0,0,0 	(N),1 	(Y),"""Four Stars""","""It works for its price. Can't complain.""",2015-08-31,positive
"""US""","""11609295""","""R2LEATLCI1FNP1""","""B00JDVRCI0""","""108587939""","""Panda Wireless PAU06 300Mbps N USB Adapter""","""PC""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Plug and play just as the other reviews said.""",2015-08-31,positive
"""US""","""46829704""","""R2MYEOZLD69QJO""","""B00J0N0Y18""","""22444185""","""Belkin Micro USB Adapter""","""PC""",1,0,0,0 	(N),1 	(Y),"""Good reception despite there being several walls between it and ...""","""Seamless installation on a Windows 7 system. Good reception despite there being several walls between it and the WiFi access point.""",2015-08-31,positive
"""US""","""31894642""","""RIQI58OREQUE7""","""B00JA6ZQ04""","""947356538""","""JOTO - ASUS VivoTab Note 8 Tablet (Windows 8.1) Screen Protector Film Anti Glare, Anti Fingerprint (Matte Finish) with Lifetime Replacement Warranty (M80TA) (3 Pack)""","""PC""",0,0,1,0 	(N),1 	(Y),"""Doesn't fit like it should.""","""Bad fit for asus vivo tab, it is way bigger than the actual tablet. I ordered the right one as well because it says the right model type on the outside of packaging. Wouldn't recommend.""",2015-08-31,negative
"""US""","""16618689""","""R1ECKH32H06IUU""","""B004T299RU""","""371850822""","""Replacement Dell 90w Ac Power Adapter for Dell Latitude E5400,latitude E5410,latitude E5500,latitude E5510,latitude E6400,latitude E6400 Atg,100% Compatible with Pa-10 Family (Black, 1)""","""PC""",1,0,0,0 	(N),1 	(Y),"""Great replacement for OEM charger.""","""Very reliable, better quality than what comes with the actual computer.""",2015-08-31,positive
"""US""","""2701611""","""R3SQFM4D091HWE""","""B004EBG4J2""","""582958308""","""Eastvita MK-200 Keyboard and Case for 7-Inch Tablets(MK-200)""","""PC""",1,0,0,0 	(N),1 	(Y),"""get this""","""case is well made and keyboard comes in handy.""",2015-08-31,positive
"""US""","""28827675""","""R1PHDY2F126NRD""","""B00MB80WE8""","""763447327""","""Prontotec Axius New Version 7"" Updated Android 4.4 Tablet Pc, Cortex A8 Dual Core Processor 1.2GHz, 512MB / 4GB, Dual Camera, G-sensor,Google Play Pre-loaded (Black)""","""PC""",1,0,0,0 	(N),1 	(Y),"""So affordable & worth it.""","""This was bought for my 5yr old. His class uses an online program for schoolwork. It is very thin and lightweight. We keep it a leather folio cover. It is very easy for him to use, Except, he doesn't always remember to hold the power button down to turn it on. We bought one in black and one in blue. They're both a great affordable option.""",2015-08-31,positive
"""US""","""47012791""","""R3ILJ0GC2105AV""","""B00KT1HL5M""","""979894134""","""Fintie Samsung Galaxy Tab 4 10.1 SmartShell""","""PC""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Love""",2015-08-31,positive
"""US""","""18382586""","""RM7WHMA7RL279""","""B00B0N29G4""","""243601768""","""MoKo Slim Fit Cover Case for iPad Air Parent.""","""PC""",1,0,0,0 	(N),1 	(Y),"""Just what we wanted!""","""Fits on my Dad's iPad well. He loves it. It feels like it was made pretty sturdy and the hand strap comes in handy.""",2015-08-31,positive
"""US""","""29604302""","""R990NXDP7C936""","""B009L93Q34""","""863748379""","""Hydra Performance® Controller for Nintendo GameCube Wired Gamepad BLACK""","""PC""",0,0,1,0 	(N),1 	(Y),"""Average for cheap""","""performs as expected for a generic controll and for the cheap price. when used in games such as super smash bros, you'll encounter big difference with the originals if playing at a relative competitive manner. but gets the job done for casual play""",2015-08-31,negative
"""US""","""121609""","""R9GYKTMBT2LLT""","""B003NR57BY""","""617352447""","""Logitech Wireless Mouse""","""PC""",1,0,0,0 	(N),0 	(N),"""good""","""Good mouse""",2015-08-31,positive
"""US""","""2458704""","""R1FGUS6XWRK1EY""","""B00G3LM8T6""","""845373178""","""Pwr+ 65W Laptop AC Adapter with 14 Feet Charger Power-Cord for Lenovo B40 B50""","""PC""",1,0,0,0 	(N),1 	(Y),"""Right fit""","""Perfect compatibility.""",2015-08-31,positive
"""US""","""41783537""","""R1WFW1V4MYKNZC""","""B00K8GZED4""","""82850235""","""iXCC Multi pack Lightning cable""","""PC""",0,0,0,0 	(N),1 	(Y),"""Works 30% of the time. iPad stops charging with ...""","""Works 30% of the time. iPad stops charging with a &#34;Device not supported&#34; error.""",2015-08-31,negative
"""US""","""38147176""","""R3L0QLMOLW2GN6""","""B0091L3NS0""","""83834149""","""8GB Kit (4GBx2) Upgrade for a Apple MacBook Pro (13-inch, Late 2011) System (DDR3 PC3-10600, NON-ECC, )""","""PC""",1,1,1,0 	(N),1 	(Y),"""Memory for Macbook Pro late 2011""","""It took a week to get it delivered but it kit was new and worked great.""",2015-08-31,positive
"""US""","""51040665""","""REPEJL7JZYDPB""","""B00KT7DOSE""","""136056530""","""SanDisk Extreme USB 3.0 Flash Drive With Speed Up To 245MB/s-SDCZ80-016G-GAM46""","""PC""",1,0,0,0 	(N),1 	(Y),"""Really, Really Fast!!""","""I will chime in to say that I have seen the same write/transfer speeds that other reviewers have posted. The drive might be a tad larger than some other flash drives, but the speed is several times faster than my other value-priced models. When transferring video files or a large collection of vacation photos, this drive turns a 15-minute task into a 30-second breeze.""",2015-08-31,positive
"""US""","""48701722""","""R7ER63LS7Q1O5""","""B00RXEWOAA""","""540891596""","""3.5"" USB External Floppy Disk Drive Portable 1.44 MB FDD for PC Windows 2000/XP/Vista/7/8/10,for Mac,No Extra Driver Required,Plug and Play,Black""","""PC""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Love it""",2015-08-31,positive
"""US""","""148662""","""R225Y10RRDV5H5""","""B00X3Z4KXW""","""510110347""","""BMOUO KCC036 Samsung Tab A 9.7 Keyboard or Case""","""PC""",0,0,3,0 	(N),1 	(Y),"""Bought it for someone. It looked okay. Cant ...""","""Bought it for someone. It looked okay. Cant comment on its functionality as I am not the one using it.""",2015-08-31,negative
"""US""","""37018693""","""R2QEQK2UHCZSFZ""","""B01065S79E""","""268745989""","""Seagate Game Drive for Xbox SSD (STFT512400)""","""PC""",1,2,2,1 	(Y),0 	(N),"""Lacking instructions, but a great looking, functional add-on for any Xbox""","""I still recall the day I upgraded my 20GB Xbox 360 HD with a 100GB HD and thinking, &#34;There, now I'll never have to worry about storage again.&#34; Fast forward 4 years, lots of Rock Band DLC and the ability to store full games to the HD and I find myself at about 90% full. Enter the Seagate 2TB drive. Now I can have that feeling again of, &#34;There, now I'll never have to worry about storage again.&#34;<br /><br />This Seagate game drive seems to be a pretty typical 2TB hard drive, priced similar to other 2TB drives, but with officially licensed Xbox One or Xbox 360 compatibility and design. When you consider the basic Xbox One 500GB console is currently priced around $350 and the newer 1 TB model is about $400, you could get the 500GB model and one of these drives (currently $100) and spend about $450 and have a total of 2.5 TB of storage. Basically, an extra 1.5 TB for an extra $50, which isn't a bad deal. Of course, you have to consider your current usage and potential future storage needs.<br /><br />The main thing I think it lacks is a little more in the way of instructions for transferring data from the console to the drive. While it wasn't that difficult for me to figure out, it might be a little more challenging for a parent who is not as up to speed on how these work. Especially considering it is an officially licensed Xbox product, it was surprising there was little more than a short pamphlet describing the drive's features included. I wish it would have gone into more detail about how it handles in-game DLC licensing content vs game content. It was not the most user friendly in that regard. I finished transferring data and wasn't positive if I was going to be able to play with DLC once it was moved to the drive (I was). A little more clarity in what it would and would not transfer would have been helpful as well as explanation on what you need to do if you use it on an Xbox 360, then upgrade to the Xbox One. I plan to do this in a few weeks, so I mayupdate the review if I hit any other snags in that process.""",2015-08-31,positive
